School,SCHID,LEA,class,dindex,pctwhite,pctblack,schoolsum,pctlatinx
Bryant High,00497,FAIRFAX CO PBLC SCHS,chem,0.5714285714285714,0.14285714285714285,0.28571428571428575,7,0.5714285714285714
Bryant High,00497,FAIRFAX CO PBLC SCHS,bio,0.5431841831425598,0.06451612903225806,0.16129032258064518,31,0.6451612903225806
Bryant High,00497,FAIRFAX CO PBLC SCHS,alg2,0.5716700881536045,0.054945054945054944,0.1978021978021978,91,0.6153846153846154
Bryant High,00497,FAIRFAX CO PBLC SCHS,enr,0.5298612244897958,0.06,0.14857142857142858,350,0.66
Stuart High,00505,FAIRFAX CO PBLC SCHS,alg11112,0.8245387819877008,0.06944444444444445,0.05555555555555556,142,NA
Stuart High,00505,FAIRFAX CO PBLC SCHS,alg10910,0.8144614656576251,0.09940357852882706,0.07952286282306163,889,NA
Stuart High,00505,FAIRFAX CO PBLC SCHS,chem,0.6981674452030183,0.2509881422924901,0.11264822134387352,506,0.44861660079051385
Stuart High,00505,FAIRFAX CO PBLC SCHS,bio,0.6907523004636713,0.29207232267037553,0.10709318497913771,719,0.44089012517385257
Stuart High,00505,FAIRFAX CO PBLC SCHS,apany,0.5664,0.6,0.12,25,0
Stuart High,00505,FAIRFAX CO PBLC SCHS,alg2,0.6439650145772595,0.2163265306122449,0.10612244897959183,490,0.5306122448979592
Stuart High,00505,FAIRFAX CO PBLC SCHS,enr,0.6251142303055981,0.21864951768488747,0.09186954524575103,2177,0.5525953146531924
Lake Braddock Secondary,00516,FAIRFAX CO PBLC SCHS,alg11112,0.8751300728407909,0,0.125,31,NA
Lake Braddock Secondary,00516,FAIRFAX CO PBLC SCHS,alg10910,0.8601456443617301,0.4401408450704225,0.07746478873239436,423,NA
Lake Braddock Secondary,00516,FAIRFAX CO PBLC SCHS,alg108,0.7052341876025754,0.4988179669030733,0.09929078014184398,445,NA
Lake Braddock Secondary,00516,FAIRFAX CO PBLC SCHS,chem,0.698209736569525,0.458994708994709,0.07804232804232804,756,0.17989417989417988
Lake Braddock Secondary,00516,FAIRFAX CO PBLC SCHS,bio,0.680553921730088,0.48698481561822127,0.06073752711496746,922,0.1735357917570499
Lake Braddock Secondary,00516,FAIRFAX CO PBLC SCHS,gate,0.6752908587257618,0.5017543859649123,0.08333333333333333,1140,NA
Lake Braddock Secondary,00516,FAIRFAX CO PBLC SCHS,apany,0.6786382910136877,0.477112676056338,0.05897887323943662,1136,0.13996478873239437
Lake Braddock Secondary,00516,FAIRFAX CO PBLC SCHS,alg2,0.683538775510204,0.4857142857142857,0.07142857142857142,700,0.17142857142857143
Lake Braddock Secondary,00516,FAIRFAX CO PBLC SCHS,enr,0.6875510181075738,0.4797837329572167,0.07334273624823695,4254,0.1772449459332393
Langley High,00517,FAIRFAX CO PBLC SCHS,alg11112,0,0,0,2,NA
Langley High,00517,FAIRFAX CO PBLC SCHS,alg10910,0.6834053018387716,0.6754966887417219,0.05960264900662252,187,NA
Langley High,00517,FAIRFAX CO PBLC SCHS,chem,0.5603896905596564,0.597678916827853,0.009671179883945842,517,0.05029013539651837
Langley High,00517,FAIRFAX CO PBLC SCHS,bio,0.5346780946204365,0.6259314456035767,0.02384500745156483,671,0.043219076005961254
Langley High,00517,FAIRFAX CO PBLC SCHS,apany,0.5487359203897872,0.6016684045881127,0.010427528675703858,959,0.045881126173096975
Langley High,00517,FAIRFAX CO PBLC SCHS,alg2,0.574641423900119,0.5948275862068966,0.01939655172413793,464,0.0668103448275862
Langley High,00517,FAIRFAX CO PBLC SCHS,enr,0.5244544134704758,0.642820380854349,0.0159547092125579,1943,0.046834791559444165
Lee High,00521,FAIRFAX CO PBLC SCHS,alg11112,0.8715109842083794,0.04411764705882353,0.058823529411764705,131,NA
Lee High,00521,FAIRFAX CO PBLC SCHS,alg10910,0.909272494616273,0.06578947368421052,0.08114035087719298,716,NA
Lee High,00521,FAIRFAX CO PBLC SCHS,chem,0.7075273674141779,0.15721649484536082,0.10051546391752578,388,0.39948453608247425
Lee High,00521,FAIRFAX CO PBLC SCHS,bio,0.8803985142281541,0.10287081339712918,0.11124401913875598,836,0.2535885167464115
Lee High,00521,FAIRFAX CO PBLC SCHS,apany,0.7331501695502587,0.20398009950248758,0.1393034825870647,201,0.2238805970149254
Lee High,00521,FAIRFAX CO PBLC SCHS,alg2,0.8089651246256279,0.14676616915422888,0.08706467661691543,402,0.35820895522388063
Lee High,00521,FAIRFAX CO PBLC SCHS,enr,0.844279884988206,0.11203319502074689,0.09626556016597511,2410,0.3232365145228216
Madison High,00532,FAIRFAX CO PBLC SCHS,alg11112,0.762600438276114,0,0,37,NA
Madison High,00532,FAIRFAX CO PBLC SCHS,alg10910,0.8791882757415069,0.4901960784313725,0.0522875816993464,262,NA
Madison High,00532,FAIRFAX CO PBLC SCHS,chem,0.5409605756100977,0.6449704142011834,0.020710059171597635,676,0.09171597633136094
Madison High,00532,FAIRFAX CO PBLC SCHS,bio,0.5658591358837058,0.6253071253071253,0.02457002457002457,814,0.12285012285012285
Madison High,00532,FAIRFAX CO PBLC SCHS,apany,0.521842248231914,0.6576819407008087,0.009883198562443846,1113,0.0637915543575921
Madison High,00532,FAIRFAX CO PBLC SCHS,alg2,0.5588736746763281,0.635036496350365,0.032846715328467155,548,0.10401459854014598
Madison High,00532,FAIRFAX CO PBLC SCHS,enr,0.5547511546834251,0.635013501350135,0.022052205220522054,2222,0.126012601260126
Marshall High,00535,FAIRFAX CO PBLC SCHS,alg11112,0.8772506925207756,0.2051282051282051,0.05128205128205127,76,NA
Marshall High,00535,FAIRFAX CO PBLC SCHS,alg10910,0.8687167836423384,0.4149999999999999,0.085,314,NA
Marshall High,00535,FAIRFAX CO PBLC SCHS,chem,0.6644913395268666,0.5042444821731749,0.04923599320882852,589,0.16298811544991512
Marshall High,00535,FAIRFAX CO PBLC SCHS,bio,0.6786127034023669,0.4831730769230769,0.046875,832,0.17908653846153846
Marshall High,00535,FAIRFAX CO PBLC SCHS,apany,0.6938775510204082,0.42857142857142855,0,7,0.14285714285714285
Marshall High,00535,FAIRFAX CO PBLC SCHS,alg2,0.6874150976329789,0.4738292011019284,0.06611570247933884,363,0.22038567493112948
Marshall High,00535,FAIRFAX CO PBLC SCHS,enr,0.6716216019083288,0.49664729548502456,0.05096110862762628,2237,0.19400983459991059
McLean High,00538,FAIRFAX CO PBLC SCHS,alg11112,0.9092702169625245,0.4,0.15000000000000002,39,NA
McLean High,00538,FAIRFAX CO PBLC SCHS,alg10910,0.8314393939393938,0.510752688172043,0.08064516129032259,264,NA
McLean High,00538,FAIRFAX CO PBLC SCHS,chem,0.6025881599999999,0.5664,0.0384,625,0.1008
McLean High,00538,FAIRFAX CO PBLC SCHS,bio,0.621074561260065,0.5485933503836317,0.033248081841432235,782,0.09718670076726342
McLean High,00538,FAIRFAX CO PBLC SCHS,apany,0.587116201300601,0.574926542605289,0.019588638589618023,1021,0.0842311459353575
McLean High,00538,FAIRFAX CO PBLC SCHS,alg2,0.6269355371900827,0.5472727272727272,0.049090909090909095,550,0.10181818181818182
McLean High,00538,FAIRFAX CO PBLC SCHS,enr,0.6077907718857922,0.5694508537148131,0.03368712505768343,2167,0.116751269035533
Mount Vernon High,00542,FAIRFAX CO PBLC SCHS,alg11112,0.8258340985613712,0.020408163265306124,0.06122448979591837,99,NA
Mount Vernon High,00542,FAIRFAX CO PBLC SCHS,alg10910,0.8510651328481458,0.14603960396039606,0.2673267326732673,626,NA
Mount Vernon High,00542,FAIRFAX CO PBLC SCHS,chem,0.7057725694444444,0.22083333333333333,0.2833333333333333,480,0.4
Mount Vernon High,00542,FAIRFAX CO PBLC SCHS,bio,0.7139374323958897,0.19186046511627908,0.27761627906976744,688,0.4055232558139535
Mount Vernon High,00542,FAIRFAX CO PBLC SCHS,apany,0.7392354547364,0.34782608695652173,0.2536231884057971,138,0.2463768115942029
Mount Vernon High,00542,FAIRFAX CO PBLC SCHS,alg2,0.6880024737167593,0.20346320346320346,0.26406926406926406,462,0.44372294372294374
Mount Vernon High,00542,FAIRFAX CO PBLC SCHS,enr,0.6905886620838829,0.1903353057199211,0.267258382642998,2028,0.4437869822485207
Oakton High,00550,FAIRFAX CO PBLC SCHS,alg11112,0.9297959183673469,0.33333333333333337,0.16666666666666669,35,NA
Oakton High,00550,FAIRFAX CO PBLC SCHS,alg10910,0.8581327204826199,0.46039603960396047,0.0792079207920792,295,NA
Oakton High,00550,FAIRFAX CO PBLC SCHS,chem,0.6541227367409069,0.4582278481012658,0.039240506329113925,790,0.09113924050632911
Oakton High,00550,FAIRFAX CO PBLC SCHS,bio,0.6502538909921278,0.49127906976744184,0.04457364341085272,1032,0.09786821705426356
Oakton High,00550,FAIRFAX CO PBLC SCHS,apany,0.6223448008903083,0.5026773761713521,0.03413654618473896,1494,0.06827309236947791
Oakton High,00550,FAIRFAX CO PBLC SCHS,alg2,0.6484332928688128,0.5060422960725075,0.05438066465256798,662,0.08459214501510574
Oakton High,00550,FAIRFAX CO PBLC SCHS,enr,0.6566964343200118,0.4887790034233549,0.04868771395968049,2629,0.1106884747052111
Quander Road School,00558,FAIRFAX CO PBLC SCHS,alg11112,0.875,0.5,0,4,NA
Quander Road School,00558,FAIRFAX CO PBLC SCHS,alg10910,0.9402777777777778,0.40740740740740744,0.29629629629629634,60,NA
Quander Road School,00558,FAIRFAX CO PBLC SCHS,bio,0.688,0.24,0.44,25,0.24
Quander Road School,00558,FAIRFAX CO PBLC SCHS,apany,0.4444444444444444,0.6666666666666666,0,3,0
Quander Road School,00558,FAIRFAX CO PBLC SCHS,alg2,0.7145557655954631,0.30434782608695654,0.2608695652173913,23,0.34782608695652173
Quander Road School,00558,FAIRFAX CO PBLC SCHS,enr,0.710265556876734,0.3448275862068966,0.3218390804597701,87,0.25287356321839083
Robinson Secondary,00561,FAIRFAX CO PBLC SCHS,alg11112,0.8796296296296295,0.1111111111111111,0.1111111111111111,18,NA
Robinson Secondary,00561,FAIRFAX CO PBLC SCHS,alg10910,0.8121321601305286,0.5492957746478873,0.1056338028169014,393,NA
Robinson Secondary,00561,FAIRFAX CO PBLC SCHS,alg108,0.5923796357390476,0.6428571428571428,0.04421768707482993,309,NA
Robinson Secondary,00561,FAIRFAX CO PBLC SCHS,chem,0.5964849136877108,0.5958041958041959,0.05034965034965035,715,0.14405594405594405
Robinson Secondary,00561,FAIRFAX CO PBLC SCHS,bio,0.6236684787210621,0.5679012345679012,0.056584362139917695,972,0.12962962962962962
Robinson Secondary,00561,FAIRFAX CO PBLC SCHS,gate,0.5790572986982545,0.6172450052576236,0.05152471083070452,951,NA
Robinson Secondary,00561,FAIRFAX CO PBLC SCHS,apany,0.5696809085992428,0.6139534883720931,0.04186046511627907,430,0.08139534883720931
Robinson Secondary,00561,FAIRFAX CO PBLC SCHS,alg2,0.5736965220067713,0.6210526315789474,0.06666666666666667,570,0.14736842105263157
Robinson Secondary,00561,FAIRFAX CO PBLC SCHS,enr,0.6050195519291524,0.5887681159420289,0.05978260869565218,3864,0.1482919254658385
South Lakes High,00566,FAIRFAX CO PBLC SCHS,alg11112,0.8026530612244898,0.05714285714285714,0.02857142857142857,70,NA
South Lakes High,00566,FAIRFAX CO PBLC SCHS,alg10910,0.88545004778771,0.3057553956834532,0.15827338129496404,462,NA
South Lakes High,00566,FAIRFAX CO PBLC SCHS,chem,0.7066700304682799,0.46255506607929514,0.12187958883994127,681,0.2055800293685756
South Lakes High,00566,FAIRFAX CO PBLC SCHS,bio,0.712361405809961,0.44596273291925465,0.12173913043478261,805,0.22981366459627328
South Lakes High,00566,FAIRFAX CO PBLC SCHS,apany,0.6028935146513417,0.5895953757225434,0.04624277456647399,173,0.09248554913294797
South Lakes High,00566,FAIRFAX CO PBLC SCHS,alg2,0.7163393042494077,0.4468802698145025,0.14671163575042162,593,0.2057335581787521
South Lakes High,00566,FAIRFAX CO PBLC SCHS,enr,0.7107191532015663,0.4375762505083367,0.12362749084993901,2459,0.2557950386335909
Interagency Alternative Secondary Center,00572,FAIRFAX CO PBLC SCHS,alg11112,0.89,0,0.6,10,NA
Interagency Alternative Secondary Center,00572,FAIRFAX CO PBLC SCHS,alg10910,0.8927798810167658,0.17777777777777776,0.2222222222222222,86,NA
Interagency Alternative Secondary Center,00572,FAIRFAX CO PBLC SCHS,chem,0.6834319526627219,0.38461538461538464,0.2692307692307692,26,0.3076923076923077
Interagency Alternative Secondary Center,00572,FAIRFAX CO PBLC SCHS,bio,0.7397959183673469,0.25,0.25,28,0.35714285714285715
Interagency Alternative Secondary Center,00572,FAIRFAX CO PBLC SCHS,apany,0,0,0,1,0
Interagency Alternative Secondary Center,00572,FAIRFAX CO PBLC SCHS,alg2,0.7011834319526628,0.38461538461538464,0.15384615384615385,52,0.34615384615384615
Interagency Alternative Secondary Center,00572,FAIRFAX CO PBLC SCHS,enr,0.7152999999999998,0.32,0.175,200,0.38
West Springfield High,00585,FAIRFAX CO PBLC SCHS,alg11112,0.8641975308641974,0.19999999999999998,0.6,9,NA
West Springfield High,00585,FAIRFAX CO PBLC SCHS,alg10910,0.8503890217105898,0.413265306122449,0.1326530612244898,269,NA
West Springfield High,00585,FAIRFAX CO PBLC SCHS,chem,0.645086574981784,0.5422138836772983,0.0975609756097561,533,0.13133208255159476
West Springfield High,00585,FAIRFAX CO PBLC SCHS,bio,0.6611199833077868,0.5269121813031161,0.10339943342776203,706,0.1643059490084986
West Springfield High,00585,FAIRFAX CO PBLC SCHS,apany,0.6194845773175863,0.574385510996119,0.07761966364812418,773,0.11384217335058215
West Springfield High,00585,FAIRFAX CO PBLC SCHS,alg2,0.6741453687653951,0.5108303249097473,0.11371841155234658,554,0.1552346570397112
West Springfield High,00585,FAIRFAX CO PBLC SCHS,enr,0.6543852584772234,0.535371976266545,0.09904153354632589,2191,0.16202647193062528
Woodson High,00600,FAIRFAX CO PBLC SCHS,alg11112,0.9583333333333334,0,0.25,12,NA
Woodson High,00600,FAIRFAX CO PBLC SCHS,alg10910,0.8385386957218395,0.5222222222222221,0.06666666666666667,395,NA
Woodson High,00600,FAIRFAX CO PBLC SCHS,chem,0.6562365210056647,0.4891640866873065,0.04179566563467492,646,0.10526315789473684
Woodson High,00600,FAIRFAX CO PBLC SCHS,bio,0.6478947529074204,0.5082872928176796,0.04861878453038674,905,0.11491712707182321
Woodson High,00600,FAIRFAX CO PBLC SCHS,apany,0.6168969388219645,0.5247629083245522,0.032665964172813484,949,0.0684931506849315
Woodson High,00600,FAIRFAX CO PBLC SCHS,alg2,0.6353188709395444,0.532399299474606,0.04203152364273205,571,0.12259194395796848
Woodson High,00600,FAIRFAX CO PBLC SCHS,enr,0.6405458746230519,0.5295315682281059,0.04806517311608961,2455,0.12016293279022404
Mountain View High,01099,FAIRFAX CO PBLC SCHS,alg11112,0.9108650778757741,0.05263157894736842,0.13157894736842105,73,NA
Mountain View High,01099,FAIRFAX CO PBLC SCHS,alg10910,0.9995147660425812,0,0.013201320132013201,366,NA
Mountain View High,01099,FAIRFAX CO PBLC SCHS,chem,0.3875739644970414,0.11538461538461539,0.038461538461538464,26,0.7692307692307693
Mountain View High,01099,FAIRFAX CO PBLC SCHS,bio,0.9999829246636158,0,0,726,0.004132231404958678
Mountain View High,01099,FAIRFAX CO PBLC SCHS,apany,0.9999910358922873,0,0.0029940119760479044,334,0
Mountain View High,01099,FAIRFAX CO PBLC SCHS,alg2,0.9947393906062254,0.02689486552567237,0.022004889975550126,409,0.061124694376528114
Mountain View High,01099,FAIRFAX CO PBLC SCHS,enr,0.993207501701512,0.017707820954254796,0.019183472700442693,2033,0.07771765863256272
ALC at Mountain View,01106,FAIRFAX CO PBLC SCHS,alg11112,NaN,NaN,NaN,0,NA
ALC at Mountain View,01106,FAIRFAX CO PBLC SCHS,alg10910,0.8752362948960303,0.2857142857142857,0.35714285714285715,23,NA
ALC at Mountain View,01106,FAIRFAX CO PBLC SCHS,chem,0.625,0.25,0,4,0.5
ALC at Mountain View,01106,FAIRFAX CO PBLC SCHS,bio,0.5599999999999999,0.2,0.2,10,0.6
ALC at Mountain View,01106,FAIRFAX CO PBLC SCHS,apany,0,1,0,1,0
ALC at Mountain View,01106,FAIRFAX CO PBLC SCHS,alg2,0,0,0,2,1
ALC at Mountain View,01106,FAIRFAX CO PBLC SCHS,enr,0.5578231292517006,0.3333333333333333,0.047619047619047616,21,0.5714285714285714
TRANSITIONAL ESOL CTR,01905,FAIRFAX CO PBLC SCHS,alg11112,0.7729906777525826,0,0,63,NA
TRANSITIONAL ESOL CTR,01905,FAIRFAX CO PBLC SCHS,alg10910,0.792929292929293,0,0.03125000000000001,66,NA
TRANSITIONAL ESOL CTR,01905,FAIRFAX CO PBLC SCHS,enr,0.100966702470462,0.007518796992481203,0.007518796992481203,133,0.9473684210526315
Cedar Lane School,01991,FAIRFAX CO PBLC SCHS,alg11112,0.8979591836734694,0,0.6666666666666666,7,NA
Cedar Lane School,01991,FAIRFAX CO PBLC SCHS,alg10910,0.908058409951325,0.6,0.15,43,NA
Cedar Lane School,01991,FAIRFAX CO PBLC SCHS,chem,0.7222222222222223,0.3333333333333333,0.3333333333333333,6,0.16666666666666666
Cedar Lane School,01991,FAIRFAX CO PBLC SCHS,bio,0.5451388888888886,0.5833333333333334,0.04166666666666667,24,0.3333333333333333
Cedar Lane School,01991,FAIRFAX CO PBLC SCHS,alg2,0.765432098765432,0.3333333333333333,0.1111111111111111,9,0.2222222222222222
Cedar Lane School,01991,FAIRFAX CO PBLC SCHS,enr,0.7011215169383744,0.43010752688172044,0.17204301075268819,93,0.27956989247311825
Centreville High,02114,FAIRFAX CO PBLC SCHS,alg11112,0.8425925925925926,0.1111111111111111,0,36,NA
Centreville High,02114,FAIRFAX CO PBLC SCHS,alg10910,0.890688,0.3109243697478991,0.13865546218487393,375,NA
Centreville High,02114,FAIRFAX CO PBLC SCHS,chem,0.7244685775865339,0.3044077134986226,0.1074380165289256,726,0.1721763085399449
Centreville High,02114,FAIRFAX CO PBLC SCHS,bio,0.7155847284114175,0.36384439359267734,0.08924485125858124,874,0.14645308924485126
Centreville High,02114,FAIRFAX CO PBLC SCHS,apany,0.6614343478714861,0.35958254269449713,0.06261859582542695,1054,0.10246679316888045
Centreville High,02114,FAIRFAX CO PBLC SCHS,alg2,0.7356488330046024,0.3349358974358974,0.09615384615384616,624,0.1858974358974359
Centreville High,02114,FAIRFAX CO PBLC SCHS,enr,0.7298168447798754,0.3486739469578783,0.09321372854914196,2564,0.187207488299532
South County High,02436,FAIRFAX CO PBLC SCHS,alg11112,0.9167657550535077,0.2857142857142857,0.14285714285714282,29,NA
South County High,02436,FAIRFAX CO PBLC SCHS,alg10910,0.8743708278715673,0.3415384615384615,0.28923076923076924,463,NA
South County High,02436,FAIRFAX CO PBLC SCHS,chem,0.7398654064272212,0.38782608695652177,0.20695652173913043,575,0.14608695652173914
South County High,02436,FAIRFAX CO PBLC SCHS,bio,0.7287015121630506,0.4166666666666667,0.191025641025641,780,0.12564102564102564
South County High,02436,FAIRFAX CO PBLC SCHS,apany,0.6862779587557781,0.46153846153846156,0.13262599469496023,754,0.07692307692307693
South County High,02436,FAIRFAX CO PBLC SCHS,alg2,0.7296326156847524,0.40619307832422585,0.19854280510018216,549,0.12932604735883424
South County High,02436,FAIRFAX CO PBLC SCHS,enr,0.7294431901373515,0.41659070191431175,0.19507748404740202,2194,0.13855970829535097
Westfield High,02529,FAIRFAX CO PBLC SCHS,alg11112,0.9013605442176871,0.05,0.25,42,NA
Westfield High,02529,FAIRFAX CO PBLC SCHS,alg10910,0.9052226104093881,0.25914634146341464,0.18902439024390244,549,NA
Westfield High,02529,FAIRFAX CO PBLC SCHS,chem,0.732559561895442,0.40950920245398775,0.1303680981595092,652,0.200920245398773
Westfield High,02529,FAIRFAX CO PBLC SCHS,bio,0.7461361987700159,0.3534971644612476,0.11531190926275993,1058,0.21266540642722118
Westfield High,02529,FAIRFAX CO PBLC SCHS,apany,0.6839564441020973,0.4544378698224852,0.08994082840236686,845,0.10177514792899409
Westfield High,02529,FAIRFAX CO PBLC SCHS,alg2,0.7291340800000001,0.4128,0.1136,625,0.192
Westfield High,02529,FAIRFAX CO PBLC SCHS,enr,0.7390294043023002,0.3842364532019705,0.12428950359984843,2639,0.2266009852216749
Achievement Integrity And Maturity,02674,FAIRFAX CO PBLC SCHS,alg11112,0.7901234567901234,0,0.19999999999999998,9,NA
Achievement Integrity And Maturity,02674,FAIRFAX CO PBLC SCHS,alg10910,0.8058431952662722,0.06451612903225806,0.19354838709677422,52,NA
Achievement Integrity And Maturity,02674,FAIRFAX CO PBLC SCHS,alg108,0,0,0,1,NA
Achievement Integrity And Maturity,02674,FAIRFAX CO PBLC SCHS,chem,0.5,0,0,2,0.5
Achievement Integrity And Maturity,02674,FAIRFAX CO PBLC SCHS,bio,0.48,0,0.4,5,0.6
Achievement Integrity And Maturity,02674,FAIRFAX CO PBLC SCHS,alg2,0.6599999999999999,0.4,0.1,10,0.4
Achievement Integrity And Maturity,02674,FAIRFAX CO PBLC SCHS,enr,0.6165895336418655,0.07547169811320754,0.22641509433962265,53,0.5660377358490566
George Mason High,00283,FALLS CHURCH CITY PBLC SCHS,alg11112,NaN,NaN,NaN,0,NA
George Mason High,00283,FALLS CHURCH CITY PBLC SCHS,alg10910,0.7910564648758713,0.5875,0.06250000000000001,113,NA
George Mason High,00283,FALLS CHURCH CITY PBLC SCHS,chem,0.5532504056246619,0.641860465116279,0.037209302325581395,215,0.10697674418604651
George Mason High,00283,FALLS CHURCH CITY PBLC SCHS,bio,0.5613209366922574,0.6304347826086957,0.024844720496894408,322,0.13354037267080746
George Mason High,00283,FALLS CHURCH CITY PBLC SCHS,gate,0.38337398509806553,0.7745664739884393,0.005780346820809248,173,NA
George Mason High,00283,FALLS CHURCH CITY PBLC SCHS,apany,0.4940661560474707,0.6926605504587156,0.022935779816513763,218,0.0963302752293578
George Mason High,00283,FALLS CHURCH CITY PBLC SCHS,alg2,0.5525494276795004,0.6290322580645161,0.024193548387096767,124,0.20161290322580644
George Mason High,00283,FALLS CHURCH CITY PBLC SCHS,enr,0.547720596728608,0.6457073760580411,0.04232164449818621,827,0.13301088270858524
