School,SCHID,LEA,dindex_alg11112,pctwhite_alg11112,pctblack_alg11112,schoolsum_alg11112,dindex_alg10910,pctwhite_alg10910,pctblack_alg10910,schoolsum_alg10910,dindex_alg108,pctwhite_alg108,pctblack_alg108,schoolsum_alg108,dindex_chem,pctwhite_chem,pctblack_chem,pctlatinx_chem,schoolsum_chem,dindex_bio,pctwhite_bio,pctlatinx_bio,schoolsum_bio,pctblack_bio,dindex_gate,pctwhite_gate,schoolsum_gate,pctblack_gate,dindex_apany,pctwhite_apany,pctlatinx_apany,schoolsum_apany,pctblack_apany,dindex_alg2,pctwhite_alg2,schoolsum_alg2,pctlatinx_alg2,pctblack_alg2,dindex_enr,pctwhite_enr,pctblack_enr,pctlatinx_enr,schoolsum_enr
Floyd Kellam High,01685,VA BEACH CITY PBLC SCHS,0.8611111111111112,0.6666666666666666,0.3333333333333333,6,0.6883379501385041,0.7006802721088436,0.13605442176870747,190,NA,NA,NA,NA,0.369452240832956,0.7872340425531915,0.05319148936170213,0.0574468085106383,470,0.36434194678144605,0.7902946273830156,0.06759098786828423,577,0.0537261698440208,0.2909242128223839,0.8375350140056023,357,0.0196078431372549,0.33321764611616056,0.8105263157894737,0.06698564593301436,1045,0.03062200956937799,0.46379424313442685,0.7131782945736435,129,0.03875968992248062,0.12403100775193798,0.36916602822959,0.7870232788509163,0.06191183754333829,0.06141654284299158,2019
Kempsville High,01694,VA BEACH CITY PBLC SCHS,0.8698224852071005,0.25,0.375,13,0.7748033422409576,0.4505494505494505,0.293040293040293,326,NA,NA,NA,NA,0.5725987144168962,0.6121212121212121,0.20303030303030306,0.08181818181818182,330,0.64527310521091,0.5269320843091335,0.1053864168618267,427,0.2388758782201405,0.5107001133786848,0.6785714285714286,168,0.13690476190476192,0.5693655882922836,0.6252390057361377,0.08221797323135756,523,0.15678776290630975,0.5706784289014912,0.5869565217391305,138,0.07971014492753623,0.2753623188405797,0.6354404864968698,0.5352544451256898,0.2409564684242796,0.12262415695892091,1631
Green Run High,01879,VA BEACH CITY PBLC SCHS,0.8647959183673468,0.1875,0.5625000000000001,28,0.8032035604908895,0.227891156462585,0.4727891156462584,369,NA,NA,NA,NA,0.7363555555555553,0.3377777777777778,0.3377777777777778,0.14666666666666667,225,0.7043801652892563,0.3,0.09545454545454546,440,0.425,0.69562121751513,0.4528301886792453,106,0.27358490566037735,0.7355161258700128,0.33663366336633666,0.1311881188118812,404,0.3415841584158416,0.7144435486279076,0.28415300546448086,183,0.15300546448087432,0.41530054644808745,0.6988976323782045,0.2887624466571835,0.4395448079658606,0.11522048364153627,1406
Frank W. Cox High,02049,VA BEACH CITY PBLC SCHS,0.75,0,1,2,0.7924037460978147,0.5070422535211268,0.28169014084507044,186,NA,NA,NA,NA,0.4542574891569955,0.7255936675461742,0.06068601583113457,0.08443271767810026,379,0.4480167827771533,0.7301293900184843,0.07763401109057301,541,0.08872458410351201,0.2934385002286237,0.8364197530864198,324,0.018518518518518517,0.3774072542533081,0.78125,0.06521739130434782,736,0.042119565217391304,0.5392252604166667,0.6458333333333334,192,0.09375,0.17708333333333334,0.4734043527364855,0.7088397790055249,0.11491712707182321,0.07790055248618785,1810
Salem High,02166,VA BEACH CITY PBLC SCHS,0.9030470914127424,0.0909090909090909,0.4545454545454545,19,0.9209995251661918,0.21293800539083557,0.2425876010781671,468,NA,NA,NA,NA,0.7254384747096118,0.41836734693877553,0.25170068027210885,0.0782312925170068,294,0.8971719576274941,0.2558714462299135,0.0519159456118665,809,0.16563658838071693,0.795533816832518,0.4155844155844156,385,0.12727272727272723,0.7441887763720328,0.43316412859560066,0.08460236886632826,591,0.2047377326565144,0.960617389607075,0.13870246085011187,447,0.020134228187919462,0.1319910514541387,0.912709743691346,0.21776887107548432,0.17401469605878422,0.05511022044088177,2994
Landstown High,02323,VA BEACH CITY PBLC SCHS,0.9044321329639888,0.3636363636363636,0.3636363636363636,38,0.8231527543622155,0.30281690140845074,0.3732394366197183,347,NA,NA,NA,NA,0.729732379178512,0.42326732673267325,0.19801980198019803,0.10148514851485149,404,0.7491046388811324,0.3710801393728223,0.1132404181184669,574,0.2578397212543554,0.6185825465104746,0.5825825825825826,333,0.12912912912912916,0.7378176491041311,0.41335044929396664,0.1116816431322208,779,0.2079589216944801,0.754538096889814,0.34946236559139787,186,0.10215053763440861,0.27956989247311825,0.7423171923439452,0.37831549557933913,0.2750116333178222,0.1042345276872964,2149
The Renaissance Academy,02822,VA BEACH CITY PBLC SCHS,0.7999999999999999,0.3333333333333333,0.6666666666666666,5,0.7883356476889506,0.17647058823529413,0.5882352941176471,71,0,0,1,1,NA,NA,NA,NA,NA,0.5402469135802469,0.24444444444444444,0.1111111111111111,45,0.6222222222222222,0.375,0.75,8,0.25,NA,NA,NA,NA,NA,0.740484429065744,0.4117647058823529,17,0.11764705882352941,0.17647058823529413,0.6270151004999489,0.3409090909090909,0.494949494949495,0.08585858585858586,396
Green Run Collegiate,02957,VA BEACH CITY PBLC SCHS,NaN,NaN,NaN,0,0.75,0,0,2,NA,NA,NA,NA,0.7124653739612188,0.24210526315789468,0.4421052631578947,0.1157894736842105,95,0.7420411756076092,0.2727272727272727,0.1258741258741259,143,0.38461538461538464,0.7505206164098293,0.3673469387755102,49,0.2653061224489796,0.7511478420569329,0.18181818181818182,0.12121212121212122,33,0.3939393939393939,0.7002702900138797,0.3247863247863248,117,0.13675213675213677,0.4102564102564103,0.7244971135573166,0.2754491017964072,0.40718562874251496,0.12574850299401197,334
Warren County High,01733,WARREN CO PBLC SCHS,NaN,NaN,NaN,0,0.6842105263157896,0.625,0.12500000000000003,38,NA,NA,NA,NA,0.2347970424022936,0.8723404255319149,0.021276595744680847,0.03546099290780142,141,0.3491459827071284,0.7993311036789298,0.0802675585284281,299,0.026755852842809364,0.20559334845049138,0.8888888888888888,63,0,0.2702040816326532,0.85,0.06428571428571428,140,0.02142857142857143,0.3302877546733879,0.8115942028985508,138,0.07246376811594203,0.036231884057971016,0.32474756031690155,0.8158844765342961,0.04091456077015644,0.06618531889290012,831
Skyline High,02657,WARREN CO PBLC SCHS,0.62,0.7499999999999999,0.12500000000000003,10,0.7372114078768672,0.6571428571428571,0.0857142857142857,94,NA,NA,NA,NA,0.30349206349206326,0.8285714285714286,0.05714285714285714,0.0761904761904762,105,0.37729881430554835,0.779291553133515,0.0653950953678474,367,0.08446866485013624,0.1591314693634741,0.9146341463414634,82,0,0.29376810295918054,0.8360655737704918,0.0546448087431694,183,0.04918032786885246,0.3346173370360416,0.8087431693989071,183,0.04918032786885246,0.04371584699453552,0.36679754078402715,0.7871621621621622,0.0686936936936937,0.07094594594594594,888
Abingdon High,01736,WASHINGTON CO PBLC SCHS,0.75,1,0,2,0.5819564153712975,0.8677685950413223,0.04132231404958677,163,NA,NA,NA,NA,0.18065200617283939,0.9027777777777778,0.01388888888888889,0.0625,144,0.164849721083824,0.912718204488778,0.02743142144638404,401,0.014962593516209478,0.20857716831164297,0.8878504672897196,107,0.028037383177570093,0.25260000000000016,0.86,0.08,100,0.02,0.17390641670477058,0.9074074074074074,162,0.043209876543209874,0.018518518518518517,0.1926029877772748,0.8968085106382979,0.02021276595744681,0.043617021276595745,940
Holston High,01745,WASHINGTON CO PBLC SCHS,NaN,NaN,NaN,0,0.1201171875,0.967741935483871,0.03225806451612903,32,NA,NA,NA,NA,0.12444444444444436,0.9333333333333333,0,0.06666666666666667,30,0.12297500129392902,0.935251798561151,0.04316546762589928,139,0,0.141687433250267,0.9245283018867925,53,0,0,1,0,18,0,0.24878312601406172,0.8604651162790697,43,0.09302325581395349,0,0.12070506948046922,0.9368770764119602,0.006644518272425249,0.03322259136212625,301
John S. Battle High,01746,WASHINGTON CO PBLC SCHS,0,1,0,1,0.22377126654064283,0.9418604651162791,0.023255813953488372,92,NA,NA,NA,NA,0.09613843935266786,0.9493670886075949,0,0,79,0.06708984375000004,0.965625,0.009375,320,0,0.018516901039392186,0.9906542056074766,107,0,0.10679957280170882,0.9433962264150944,0,53,0,0.01886621315192727,0.9904761904761905,105,0,0,0.07889379519765494,0.9594813614262561,0.0032414910858995136,0.011345218800648298,617
Patrick Henry High,01749,WASHINGTON CO PBLC SCHS,1,0,0,36,0.9949234069780571,0.0932475884244373,0,815,NA,NA,NA,NA,0.04345679012345682,0.9777777777777777,0,0,45,0.9696756419795289,0.17399103139013453,0.006278026905829596,1115,0.0017937219730941704,0.9854347594437637,0.12043795620437957,548,0,0.9987356603559281,0.035452322738386305,0.0024449877750611247,818,0,0.9873332489089175,0.11247803163444639,569,0.0017574692442882249,0,0.9883716004165736,0.10772190162132454,8.244023083264633e-4,0.004122011541632316,3639
Waynesboro High,01759,WAYNESBORO CITY PBLC SCHS,0.8125,0.3333333333333333,0.3333333333333333,4,0.7624732170186717,0.5121951219512195,0.1097560975609756,99,NA,NA,NA,NA,0.43256198347107444,0.7272727272727273,0.18181818181818182,0.07272727272727272,110,0.5923178246453391,0.5914396887159533,0.14785992217898833,257,0.16731517509727625,0.21444444444444455,0.8833333333333333,60,0.016666666666666666,0.4263277083789905,0.7350427350427351,0.05982905982905983,117,0.17094017094017092,0.6082206035379814,0.5161290322580645,62,0.08064516129032258,0.3387096774193548,0.5793298390327295,0.6033254156769596,0.1876484560570071,0.12945368171021376,842
West Point High,01763,WEST POINT PBLC SCHS,0.75,1,0,4,0.5831250000000001,0.6756756756756757,0.13513513513513511,40,NA,NA,NA,NA,0.3739594172736732,0.782258064516129,0.06451612903225806,0.03225806451612903,124,0.3739594172736732,0.782258064516129,0.03225806451612903,124,0.06451612903225806,0.2344045368620038,0.8695652173913043,23,0.043478260869565216,0.45722046174739694,0.723404255319149,0.06382978723404255,47,0.0851063829787234,0.37843285462333076,0.7777777777777778,63,0.07936507936507936,0.015873015873015872,0.3942358008292074,0.7692307692307693,0.07326007326007326,0.040293040293040296,273
Washington & Lee High,01768,WESTMORELAND CO PBLC SCHS,0.8264462809917356,0.14285714285714288,0.5714285714285715,11,0.648398658804486,0.3614457831325302,0.5542168674698795,93,NA,NA,NA,NA,0.6555621653777514,0.36585365853658536,0.4146341463414634,0.1951219512195122,41,0.6292812565319956,0.366120218579235,0.14207650273224043,183,0.4644808743169399,0.4235574063057703,0.7317073170731707,41,0.1951219512195122,0.4355555555555556,0.7333333333333333,0.06666666666666667,15,0.13333333333333336,0.658284023668639,0.28846153846153844,52,0.25,0.4423076923076923,0.6267601569713758,0.38377192982456143,0.4605263157894737,0.1074561403508772,456
Jamestown High,01665,WILLIAMSBURG-JAMES CITY PBLC SCHS,0.8367346938775511,0.5,0,7,0.8366367882843077,0.5,0.16666666666666663,178,NA,NA,NA,NA,0.3937629049483802,0.769811320754717,0.07169811320754717,0.052830188679245285,265,0.47041062801932365,0.7101449275362319,0.11413043478260869,552,0.09239130434782608,0.2952855599103241,0.8353413654618473,249,0.044176706827309245,0.3620491230114795,0.7919847328244275,0.061068702290076333,524,0.05725190839694656,0.44606420927467283,0.7310344827586207,290,0.0896551724137931,0.08620689655172414,0.4795342208955493,0.7031484257871065,0.10269865067466268,0.11019490254872563,1334
Lafayette High,01773,WILLIAMSBURG-JAMES CITY PBLC SCHS,0.847645429362881,0.0909090909090909,0.1818181818181818,19,0.8571517143034285,0.3372093023255814,0.3081395348837209,254,NA,NA,NA,NA,0.5070052806690882,0.6795580110497238,0.13259668508287292,0.07734806629834254,181,0.6112804331456846,0.5688622754491018,0.1317365269461078,501,0.20758483033932135,0.3687755102040815,0.7857142857142857,140,0.03571428571428572,0.4428321108753269,0.7329376854599406,0.0830860534124629,337,0.08902077151335312,0.5954787279833336,0.5892116182572614,241,0.0995850622406639,0.2033195020746888,0.6304372669963338,0.5456942003514939,0.21353251318101935,0.14762741652021089,1138
Warhill High,02658,WILLIAMSBURG-JAMES CITY PBLC SCHS,0.7777777777777777,0.5,0.5,6,0.7958834027364664,0.45121951219512196,0.3048780487804878,205,NA,NA,NA,NA,0.5271020957831831,0.6605504587155964,0.1559633027522936,0.0871559633027523,218,0.5582782868101428,0.6255060728744939,0.07692307692307693,494,0.19838056680161945,0.3681805966138135,0.7868852459016393,122,0.04918032786885246,0.47301557377907655,0.7087378640776699,0.05501618122977346,309,0.1262135922330097,0.5232176111674667,0.6653696498054474,257,0.07003891050583658,0.14785992217898836,0.5673660955046238,0.6161616161616161,0.2041847041847042,0.08080808080808081,1386
John Handley High School,01780,WINCHESTER CITY PBLC SCHS,0.8875171467764061,0.2857142857142857,0.07142857142857142,27,0.8302546296296296,0.3426294820717131,0.1553784860557769,360,NA,NA,NA,NA,0.6782,0.44666666666666666,0.11,0.32,300,0.6878803436131703,0.3743218806509946,0.38698010849909587,553,0.13019891500904157,0.34733839197345184,0.801762114537445,227,0.039647577092511016,0.42908612754766595,0.7410256410256411,0.12564102564102564,390,0.05128205128205128,0.6788646086252745,0.45698924731182794,186,0.3010752688172043,0.11827956989247312,0.6822770279892232,0.43735763097949887,0.12908124525436598,0.3211845102505695,1317
Eastside High,01786,WISE CO PBLC SCHS,0.6734693877551021,1,0,7,0.4110305279136447,0.921875,0.015625,77,NA,NA,NA,NA,0.11280000000000001,0.94,0.06,0,50,0.04510226676767104,0.9770992366412213,0.007633587786259542,131,0.007633587786259542,0.02666179693206705,0.9864864864864865,74,0,0,1,0,16,0,0.10716735253772303,0.9444444444444444,108,0.018518518518518517,0.018518518518518517,0.07713704538770727,0.9603960396039604,0.017326732673267328,0.009900990099009901,404
Central High,01789,WISE CO PBLC SCHS,0.9987244897959183,0.05,0,28,0.9561216622027433,0.25203252032520324,0,444,NA,NA,NA,NA,0.05215756911269476,0.9734513274336283,0.008849557522123894,0.008849557522123894,113,0.8701436372188781,0.360313315926893,0.0026109660574412533,766,0.0013054830287206266,0.6293333749941414,0.6086956521739131,253,0,0.9947193309117548,0.0718232044198895,0,181,0,0.7652334595276726,0.4844961240310077,258,0,0.003875968992248062,0.913866337160521,0.29345150172328904,4.923682914820285e-4,0.0019694731659281144,2031
Union High,01792,WISE CO PBLC SCHS,0.7959183673469388,0.75,0,7,0.4327076845383384,0.9534883720930233,0.046511627906976744,109,NA,NA,NA,NA,0.05025933231061441,0.9743589743589743,0.017094017094017096,0.008547008547008548,117,0.10917119179227441,0.9430199430199431,0.011396011396011397,351,0.037037037037037035,0.03570247933884296,0.9818181818181818,55,0,NA,NA,NA,NA,NA,0.08423440453686204,0.9565217391304348,115,0.008695652173913044,0.026086956521739132,0.0780463725330447,0.9597523219814241,0.027863777089783274,0.0046439628482972135,646
Wise Co. Alternative Ed. Ctr.,02342,WISE CO PBLC SCHS,0.4375,1,0,8,0.5234375,0.9166666666666666,0.08333333333333333,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2265625,0.875,0.0625,32,0.0625,0,1,4,0,NA,NA,NA,NA,NA,0,1,2,0,0,0.08755165289256184,0.9545454545454546,0.03409090909090909,0.011363636363636364,88
Fort Chiswell High,01800,WYTHE CO PBLC SCHS,0,1,0,2,0.355,0.888888888888889,0,20,NA,NA,NA,NA,0.1484375,0.921875,0.015625,0.015625,64,0.10053168402777779,0.9479166666666666,0.015625,192,0.020833333333333332,0,1,21,0,NA,NA,NA,NA,NA,0.09709982374619452,0.9493670886075949,79,0,0.037974683544303806,0.09707907936968763,0.9497991967871486,0.020080321285140562,0.008032128514056224,498
George Wythe High,01801,WYTHE CO PBLC SCHS,0.9998548410509508,0.01639344262295082,0,83,0.9989643512221904,0.04225352112676057,0.0035211267605633804,749,NA,NA,NA,NA,0.27,0.85,0.06666666666666665,0.05,60,0.9817294424011382,0.13264248704663212,0.0051813471502590676,965,0.024870466321243522,0.7726458667169385,0.47572815533980584,103,0.009708737864077669,NA,NA,NA,NA,NA,0.9140453325887168,0.2926829268292683,287,0.006968641114982578,0.013937282229965157,0.9492696528670921,0.2229064039408867,0.03017241379310345,0.009236453201970444,1624
Rural Retreat High,01805,WYTHE CO PBLC SCHS,0,1,0,2,0.355,0.888888888888889,0,20,NA,NA,NA,NA,0.17578125,0.90625,0.03125,0.03125,32,0.08765041973890009,0.9548022598870056,0.01694915254237288,177,0.01129943502824859,0,1,21,0,NA,NA,NA,NA,NA,0.1765752936988253,0.9056603773584906,53,0.03773584905660377,0.018867924528301886,0.07505558970622817,0.9614325068870524,0.005509641873278237,0.013774104683195593,363
Grafton High,01443,YORK CO PBLC SCHS,0.875,0.5,0.5,4,0.7591447938128937,0.5466666666666666,0.13999999999999999,183,NA,NA,NA,NA,0.5358582064066661,0.6611570247933884,0.0743801652892562,0.06198347107438017,242,0.6198034602076125,0.5788235294117647,0.08470588235294117,425,0.12705882352941175,0.553030303030303,0.6287878787878788,132,0.02272727272727273,0.5782695226851071,0.6155844155844156,0.046753246753246755,385,0.05974025974025974,0.5097767208349849,0.6781609195402298,174,0.05747126436781609,0.13218390804597702,0.5962885397569907,0.6037256562235394,0.11346316680779,0.07705334462320068,1181
Bruton High,01812,YORK CO PBLC SCHS,0.7777777777777777,0.5,0.5,3,0.7794627607266704,0.48695652173913045,0.22608695652173916,139,NA,NA,NA,NA,0.6471914518184492,0.5346534653465347,0.21782178217821782,0.09900990099009901,101,0.6458595075932906,0.5258215962441315,0.12206572769953052,213,0.23943661971830985,0.3358979170576092,0.8082191780821918,73,0.0684931506849315,0.5134634486831862,0.6787564766839378,0.07253886010362694,193,0.10362694300518134,0.6360344047080126,0.5425531914893617,94,0.07446808510638298,0.2340425531914894,0.6287963169228485,0.5456053067993366,0.2371475953565506,0.1077943615257048,603
Tabb High,01820,YORK CO PBLC SCHS,0.5,0.5,0,2,0.7786982248520711,0.5188679245283019,0.1792452830188679,130,NA,NA,NA,NA,0.6031651798965769,0.5968379446640316,0.08300395256916997,0.13043478260869565,253,0.5883398560787778,0.6089887640449438,0.12359550561797752,445,0.12808988764044943,0.44398573841246003,0.726027397260274,73,0.0136986301369863,0.583557851686878,0.6157517899761337,0.10978520286396182,419,0.059665871121718374,0.6752217145928514,0.5081967213114754,122,0.14754098360655737,0.1721311475409836,0.6022211614758977,0.596830985915493,0.1205985915492958,0.12059859154929578,1136
York High,01823,YORK CO PBLC SCHS,NaN,NaN,NaN,0,0.7043369113573408,0.6141732283464567,0.15748031496062992,152,NA,NA,NA,NA,0.5179368604198622,0.6746411483253588,0.07177033492822966,0.07177033492822966,209,0.4917191485969389,0.6964285714285714,0.06696428571428571,448,0.10044642857142858,0.40444214876033047,0.7613636363636364,88,0.034090909090909095,0.4490926564531631,0.7293233082706767,0.05513784461152882,399,0.05263157894736842,0.5267346938775511,0.6642857142857143,140,0.05,0.12142857142857143,0.5144201572523077,0.6771300448430493,0.11121076233183856,0.0726457399103139,1115
York River Academy,02330,YORK CO PBLC SCHS,0.8888888888888888,1,0,3,0.6401384083044983,0.8333333333333333,0,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2761341222879683,0.8461538461538461,0.05128205128205128,39,0.05128205128205128,0,1,1,0,0.5,0.6666666666666666,0,6,0,0.40625,0.75,8,0,0,0.25183431952662727,0.8615384615384616,0.015384615384615385,0.03076923076923077,65
CodeRVA Regional High,03031,CODERVA REGIONAL HIGH SCHOOL,NA,NA,NA,NA,0.7336108220603537,0.3888888888888889,0.42592592592592593,62,NA,NA,NA,NA,0.6287182260681449,0.5,0.32558139534883723,0.11627906976744186,86,0.6535467128027683,0.4411764705882353,0.11764705882352941,68,0.36764705882352944,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.492271105826397,0.6896551724137931,29,0.13793103448275862,0.10344827586206898,0.628909551986475,0.4835164835164835,0.3516483516483517,0.10989010989010989,91
ALC at Bryant,01103,FAIRFAX CO PBLC SCHS,NA,NA,NA,NA,0.8628099173553719,0.11428571428571428,0.22857142857142856,55,NA,NA,NA,NA,0,0,0,0,2,0.6815999999999999,0.04,0.36,25,0.4,NA,NA,NA,NA,0,0,0,1,0,NA,NA,NA,NA,NA,0.7029478458049887,0.09523809523809525,0.2619047619047619,0.45238095238095244,42
N.B. Clements Junior High,01278,PRINCE GEORGE CO PBLC SCHS,NA,NA,NA,NA,0.7340031975014871,0.4558303886925795,0.3710247349823322,328,0.5958116319444444,0.6236559139784946,0.17204301075268819,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.552001953125,0.6328125,128,0.1796875,NA,NA,NA,NA,NA,0.25765306122448983,0.8571428571428571,28,0.07142857142857142,0.03571428571428572,0.634955893293655,0.5072164948453608,0.3051546391752578,0.10309278350515463,970
Gate City Middle,02132,SCOTT CO PBLC SCHS,NA,NA,NA,NA,0.34346618395181183,0.9666666666666667,0.006666666666666666,179,0,1,0,5,NA,NA,NA,NA,NA,0,1,0,1,0,0.09183673469387765,0.9523809523809523,42,0,NA,NA,NA,NA,NA,0,1,4,0,0,0.060215667831228004,0.9692622950819673,0.006147540983606557,0.014344262295081968,488
