LEA_STATE,LEA_STATE_NAME,LEAID,LEA_NAME,SCHID,SCH_NAME,COMBOKEY,JJ,SCH_MATHCLASSES_ALG2,SCH_MATHCERT_ALG2,SCH_ALG2_HI_M,SCH_ALG2_HI_F,SCH_ALG2_AM_M,SCH_ALG2_AM_F,SCH_ALG2_AS_M,SCH_ALG2_AS_F,SCH_ALG2_HP_M,SCH_ALG2_HP_F,SCH_ALG2_BL_M,SCH_ALG2_BL_F,SCH_ALG2_WH_M,SCH_ALG2_WH_F,SCH_ALG2_TR_M,SCH_ALG2_TR_F,TOT_ALG2_M,TOT_ALG2_F,SCH_ALG2_LEP_M,SCH_ALG2_LEP_F,SCH_ALG2_IDEA_M,SCH_ALG2_IDEA_F
VA,VIRGINIA,5102070,KING AND QUEEN CO PBLC SCHS,879,King & Queen Elementary,5.10207E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5102070,KING AND QUEEN CO PBLC SCHS,880,Lawson-Marriott Elementary,5.10207E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5102100,KING GEO CO PBLC SCHS,881,King George Elementary,5.1021E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5102100,KING GEO CO PBLC SCHS,882,King George High,5.1021E+11,No,11,11,4,13,0,1,2,1,2,0,18,28,75,90,6,4,107,137,2,0,6,11
VA,VIRGINIA,5102100,KING GEO CO PBLC SCHS,883,King George Middle,5.1021E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5102100,KING GEO CO PBLC SCHS,884,Potomac Elementary,5.1021E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5102100,KING GEO CO PBLC SCHS,2445,Sealston Elementary,5.1021E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5102120,KING WILLIAM CO PBLC SCHS,885,Hamilton Holmes Middle,5.10212E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5102120,KING WILLIAM CO PBLC SCHS,886,King William High,5.10212E+11,No,5,5,1,1,1,0,0,2,0,0,8,7,32,44,1,0,43,54,1,0,2,2
VA,VIRGINIA,5102120,KING WILLIAM CO PBLC SCHS,2151,Acquinton Elementary,5.10212E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5102120,KING WILLIAM CO PBLC SCHS,2339,Cool Spring Primary,5.10212E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5102160,LANCASTER CO PBLC SCHS,887,Lancaster High,5.10216E+11,No,2,2,0,1,0,0,1,1,0,0,0,5,6,16,0,1,7,24,0,1,0,1
VA,VIRGINIA,5102160,LANCASTER CO PBLC SCHS,888,Lancaster Middle,5.10216E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5102160,LANCASTER CO PBLC SCHS,889,Lancaster Primary,5.10216E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5102190,LEE CO PBLC SCHS,890,Dryden Elementary,5.10219E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5102190,LEE CO PBLC SCHS,891,Elk Knob Elementary,5.10219E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5102190,LEE CO PBLC SCHS,892,Elydale Middle,5.10219E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5102190,LEE CO PBLC SCHS,894,Flatwoods Elementary,5.10219E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5102190,LEE CO PBLC SCHS,896,Jonesville Middle,5.10219E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5102190,LEE CO PBLC SCHS,900,Pennington Middle,5.10219E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5102190,LEE CO PBLC SCHS,901,Rose Hill Elementary,5.10219E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5102190,LEE CO PBLC SCHS,902,St. Charles Elementary,5.10219E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5102190,LEE CO PBLC SCHS,904,Thomas Walker High,5.10219E+11,No,2,2,2,0,0,0,0,1,0,0,0,0,15,15,0,0,17,16,0,0,0,0
VA,VIRGINIA,5102190,LEE CO PBLC SCHS,2152,Lee High,5.10219E+11,No,4,4,0,1,0,0,0,0,0,0,0,0,35,44,0,0,35,45,0,1,1,2
VA,VIRGINIA,5102220,LEXINGTON CITY PBLC SCHS,905,Harrington Waddell Elementary,5.10222E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5102220,LEXINGTON CITY PBLC SCHS,907,Lylburn Downing Middle,5.10222E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,134,Ashburn Elementary,5.10225E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,908,Aldie Elementary,5.10225E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,911,Banneker Elementary,5.10225E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,912,Blue Ridge Middle,5.10225E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,913,Broad Run High,5.10225E+11,No,12,12,22,20,0,1,27,18,0,1,13,11,72,66,7,6,141,123,5,1,13,3
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,914,Catoctin Elementary,5.10225E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,917,Emerick Elementary,5.10225E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,918,Guilford Elementary,5.10225E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,919,Hamilton Elementary,5.10225E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,921,J. Lupton Simpson Middle,5.10225E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,922,Lincoln Elementary,5.10225E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,923,Loudoun County High,5.10225E+11,No,14,14,29,36,0,0,13,10,0,0,5,6,96,99,6,5,149,156,6,5,18,6
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,924,Loudoun Valley High,5.10225E+11,No,14,14,12,12,0,0,2,5,0,0,3,1,92,104,8,5,117,127,3,2,24,14
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,925,Lovettsville Elementary,5.10225E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,926,Lucketts Elementary,5.10225E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,928,Park View High,5.10225E+11,No,10,10,43,43,0,1,12,10,0,0,3,7,16,15,5,3,79,79,11,13,7,9
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,929,Rolling Ridge Elementary,5.10225E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,930,Round Hill Elementary,5.10225E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,931,Seneca Ridge Middle,5.10225E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,932,Sterling Elementary,5.10225E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,933,Sterling Middle,5.10225E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,934,Sugarland Elementary,5.10225E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,935,Sully Elementary,5.10225E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,936,Waterford Elementary,5.10225E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,1131,Farmwell Station Middle,5.10225E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,1143,Ball's Bluff Elementary,5.10225E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,1148,Sanders Corner Elementary,5.10225E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,1158,Potowmack Elementary,5.10225E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,1627,Potomac Falls High,5.10225E+11,No,15,15,25,33,0,2,22,15,0,0,14,9,82,64,11,8,154,131,2,7,15,3
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,1632,Dominion Trail Elementary,5.10225E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,1633,Lowes Island Elementary,5.10225E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,1845,Evergreen Mill Elementary,5.10225E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,1852,Leesburg Elementary,5.10225E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,1853,Meadowland Elementary,5.10225E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,1855,Hillside Elementary,5.10225E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,1913,Harper Park Middle,5.10225E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,1914,Horizon Elementary,5.10225E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,1915,Cedar Lane Elementary,5.10225E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2153,Algonkian Elementary,5.10225E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2154,Cool Spring Elementary,5.10225E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2282,Eagle Ridge Middle,5.10225E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2283,Forest Grove Elementary,5.10225E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2285,Heritage High,5.10225E+11,No,8,8,18,21,0,1,9,7,0,0,13,13,46,30,6,5,92,77,7,6,14,10
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2286,Hutchison Farm Elementary,5.10225E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2287,John W. Tolbert Jr. Elementary,5.10225E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2288,River Bend Middle,5.10225E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2289,Seldens Landing Elementary,5.10225E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2411,Dominion High,5.10225E+11,No,13,13,48,46,2,2,14,17,1,0,13,8,89,79,6,4,173,156,16,14,17,2
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2412,Frances Hazel Reid Elementary,5.10225E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2413,Countryside Elementary,5.10225E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2414,Belmont Ridge Middle,5.10225E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2415,Mountain View Elementary,5.10225E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2446,Smart's Mill Middle,5.10225E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2447,Freedom High,5.10225E+11,No,18,18,16,20,2,0,36,31,0,0,9,13,78,97,9,12,150,173,1,1,21,12
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2448,Newton-Lee Elementary,5.10225E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2449,Belmont Station Elementary,5.10225E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2450,Mercer Middle,5.10225E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2451,Briar Woods High,5.10225E+11,No,20,20,13,13,0,0,23,17,0,1,6,9,97,99,10,13,149,152,0,0,15,6
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2452,Legacy Elementary,5.10225E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2514,Pinebrook Elementary,5.10225E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2538,Stone Bridge High,5.10225E+11,No,16,16,14,15,0,1,11,9,0,0,17,8,89,96,7,7,138,136,1,1,14,10
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2539,Little River Elementary,5.10225E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2540,Mill Run Elementary,5.10225E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2751,Rosa Lee Carter Elementary,5.10225E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2755,Sycolin Creek Elementary,5.10225E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2762,Arcola Elementary,5.10225E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2764,Stone Hill Middle,5.10225E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2773,Creighton's Corner Elementary,5.10225E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2774,Liberty Elementary,5.10225E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2776,Steuart W. Weller Elementary,5.10225E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2809,Kenneth W.Culbert Elementary,5.10225E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2812,Woodgrove High,5.10225E+11,No,16,16,9,12,0,0,5,5,0,0,7,7,119,106,4,5,144,135,1,3,21,20
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2817,Tuscarora High,5.10225E+11,No,12,12,30,16,2,0,7,8,0,0,8,7,48,65,5,8,100,104,5,1,24,10
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2831,Harmony Middle,5.10225E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2832,Buffalo Trail Elementary,5.10225E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2853,J. Michael Lunsford Middle,5.10225E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2864,Frederick Douglass Elementary,5.10225E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2865,John Champe High School,5.10225E+11,No,16,16,15,17,1,0,48,41,1,0,23,22,65,104,11,12,164,196,1,3,16,4
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2954,Moorefield Station Elementary,5.10225E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2955,Discovery Elementary,5.10225E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2965,Trailside Middle,5.10225E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2969,Rock Ridge High,5.10225E+11,No,17,17,19,14,0,0,36,31,1,0,19,25,69,80,10,12,154,162,5,1,12,7
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2970,Middleburg Community Charter,5.10225E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,2980,Cardinal Ridge Elementary,5.10225E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,3001,Riverside High,5.10225E+11,No,14,14,15,25,1,0,14,20,0,0,8,11,102,93,12,13,152,162,2,2,14,8
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,3026,Madison's Trust Elementary,5.10225E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,3028,Hillsboro Charter Academy,5.10225E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,3036,Brambleton Middle School,5.10225E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA,VIRGINIA,5102280,LOUISA CO PBLC SCHS,939,Louisa County High,5.10228E+11,No,9,9,3,4,0,0,1,0,0,0,16,6,32,59,2,8,54,77,0,0,6,2
VA,VIRGINIA,5102280,LOUISA CO PBLC SCHS,942,Thomas Jefferson Elementary,5.10228E+11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
